epoch,alpha,q_assignment,q_mean,q_mean_pre_norm,q_tilde_mean,q_std,q_min,q_max,q_os_mean,q_os_std,p_gt_tau,p_at_qmax,q_cap,mean_normalize_q,ga_mode,ga_kappa_res_mean,ga_kappa_sc_mean,ga_frac_phi_neg_res,ga_cov_mean,risk_source,gm_p_mean,gm_d_mean,gm_m_mean,gm_r_mean,mne_grad_match_scale,mne_ref_grad_norm,reg_grad_norm,reg_coeff_grad_norm,ce_grad_norm,reg_ce_ratio,ann_train_acc,ann_test_acc,train_loss
0.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,4.060508636103732,0.0004060508636103732,1.4853971127490941,0.0002733618236667202,14.974,16.1,867.6921654939651
1.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,3.1133190923252183,0.0003113319092325218,1.0218753982317754,0.00030466719305625897,18.16,22.26,821.6563744544983
2.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,2.973459919033935,0.0002973459919033935,1.062906591340769,0.0002797479988606676,20.756,25.92,796.4863631725311
3.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,3.4728818501076457,0.0003472881850107646,1.2720018922038157,0.0002730248965346019,23.822,32.99,769.1063383817673
4.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,4.763651711670085,0.00047636517116700854,0.9183317987550976,0.0005187288209041387,26.028,30.68,746.3617154359818
5.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,7.220126109457268,0.0007220126109457268,1.1086372567660285,0.0006512613630285956,28.24,36.31,730.3647406101227
6.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,9.725398686381642,0.0009725398686381642,0.9318752717444829,0.0010436373816611279,30.014,34.94,714.1296832561493
7.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,12.559324137732363,0.0012559324137732363,0.7957486810022155,0.001578302853347412,31.976,40.41,700.2110447883606
8.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,14.543971989051988,0.0014543971989051988,0.8630856700139791,0.0016851133664189356,34.182,40.84,685.0807889699936
9.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,16.30776296906576,0.001630776296906576,1.005264413517653,0.0016222361748588236,37.244,47.63,662.190802693367
