L,T,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,16,82.040000,81.820000,81.900000,81.730000,81.630000,81.800000,81.610000,81.470000,81.350000,81.640000,81.460000,81.440000,81.360000,81.620000,81.530000,81.390000,81.160000,81.540000,81.140000,81.310000,81.240000
